country_code,country_name,indicator_name,indicator_code,year,value,source_url,fetch_ts
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2016,80.990243902439,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977835
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2015,80.6414634146341,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977846
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2014,81.090243902439,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977856
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2013,80.490243902439,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977866
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2012,80.5390243902439,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977877
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2011,80.4365853658537,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977887
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2010,79.9878048780488,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977898
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2009,79.8365853658537,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977909
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2008,79.7365853658537,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977919
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2007,79.5341463414634,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977954
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2006,79.1317073170732,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977966
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2005,78.9317073170732,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977977
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2004,78.6804878048781,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.977988
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2003,78.3804878048781,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.978008
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2002,78.2292682926829,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.978022
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2001,78.3292682926829,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.978034
DEU,Germany,LIFE_EXP,SP.DYN.LE00.IN,2000,77.9268292682927,https://api.worldbank.org/v2/country/DEU/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.978045
DEU,Germany,POPULATION,SP.POP.TOTL,2023,83287273.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.985859
DEU,Germany,POPULATION,SP.POP.TOTL,2022,83177813.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.985918
DEU,Germany,POPULATION,SP.POP.TOTL,2021,83196078.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.985942
DEU,Germany,POPULATION,SP.POP.TOTL,2020,83160871.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.985954
DEU,Germany,POPULATION,SP.POP.TOTL,2019,83092962.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.985965
DEU,Germany,POPULATION,SP.POP.TOTL,2018,82905782.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.985976
DEU,Germany,POPULATION,SP.POP.TOTL,2017,82657002.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.985987
DEU,Germany,POPULATION,SP.POP.TOTL,2016,82348669.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.985997
DEU,Germany,POPULATION,SP.POP.TOTL,2015,81686611.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986008
DEU,Germany,POPULATION,SP.POP.TOTL,2014,80982500.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986018
DEU,Germany,POPULATION,SP.POP.TOTL,2013,80645605.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986029
DEU,Germany,POPULATION,SP.POP.TOTL,2012,80425823.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986040
DEU,Germany,POPULATION,SP.POP.TOTL,2011,80274983.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986050
DEU,Germany,POPULATION,SP.POP.TOTL,2010,81776930.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986061
DEU,Germany,POPULATION,SP.POP.TOTL,2009,81902307.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986071
DEU,Germany,POPULATION,SP.POP.TOTL,2008,82110097.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986082
DEU,Germany,POPULATION,SP.POP.TOTL,2007,82266372.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986096
DEU,Germany,POPULATION,SP.POP.TOTL,2006,82376451.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986106
DEU,Germany,POPULATION,SP.POP.TOTL,2005,82469422.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986117
DEU,Germany,POPULATION,SP.POP.TOTL,2004,82516260.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986127
DEU,Germany,POPULATION,SP.POP.TOTL,2003,82534176.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986138
DEU,Germany,POPULATION,SP.POP.TOTL,2002,82488495.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986148
DEU,Germany,POPULATION,SP.POP.TOTL,2001,82349925.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986158
DEU,Germany,POPULATION,SP.POP.TOTL,2000,82211508.0,https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.986169
DEU,Germany,INTERNET,IT.NET.USER.ZS,2023,92.4763763,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990296
DEU,Germany,INTERNET,IT.NET.USER.ZS,2022,91.62984383,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990345
DEU,Germany,INTERNET,IT.NET.USER.ZS,2021,91.43060973,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990358
DEU,Germany,INTERNET,IT.NET.USER.ZS,2020,89.81294133,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990369
DEU,Germany,INTERNET,IT.NET.USER.ZS,2019,88.1345169091916,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990380
DEU,Germany,INTERNET,IT.NET.USER.ZS,2018,87.037112092841,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990390
DEU,Germany,INTERNET,IT.NET.USER.ZS,2017,84.3941537010844,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990401
DEU,Germany,INTERNET,IT.NET.USER.ZS,2016,84.1652066441212,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990412
DEU,Germany,INTERNET,IT.NET.USER.ZS,2015,87.5897993525767,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990422
DEU,Germany,INTERNET,IT.NET.USER.ZS,2014,86.1937006578756,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990432
DEU,Germany,INTERNET,IT.NET.USER.ZS,2013,84.17,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990443
DEU,Germany,INTERNET,IT.NET.USER.ZS,2012,82.3499984738392,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990454
DEU,Germany,INTERNET,IT.NET.USER.ZS,2011,81.26999953602,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990471
DEU,Germany,INTERNET,IT.NET.USER.ZS,2010,82.0,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990482
DEU,Germany,INTERNET,IT.NET.USER.ZS,2009,79.0,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990493
DEU,Germany,INTERNET,IT.NET.USER.ZS,2008,78.0,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990503
DEU,Germany,INTERNET,IT.NET.USER.ZS,2007,75.16,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990514
DEU,Germany,INTERNET,IT.NET.USER.ZS,2006,72.16,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990524
DEU,Germany,INTERNET,IT.NET.USER.ZS,2005,68.71,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990534
DEU,Germany,INTERNET,IT.NET.USER.ZS,2004,64.73,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990544
DEU,Germany,INTERNET,IT.NET.USER.ZS,2003,55.9,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990555
DEU,Germany,INTERNET,IT.NET.USER.ZS,2002,48.82,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990580
DEU,Germany,INTERNET,IT.NET.USER.ZS,2001,31.650939416316,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990591
DEU,Germany,INTERNET,IT.NET.USER.ZS,2000,30.2163466048889,https://api.worldbank.org/v2/country/DEU/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.990601
USA,United States,INTERNET,IT.NET.USER.ZS,2023,93.52559662,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.001993
USA,United States,INTERNET,IT.NET.USER.ZS,2022,92.72850037,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002048
USA,United States,INTERNET,IT.NET.USER.ZS,2021,91.2684021,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002062
USA,United States,INTERNET,IT.NET.USER.ZS,2020,90.34470367,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002074
USA,United States,INTERNET,IT.NET.USER.ZS,2019,89.4302848575712,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002085
USA,United States,INTERNET,IT.NET.USER.ZS,2018,88.498903165152,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002096
USA,United States,INTERNET,IT.NET.USER.ZS,2017,87.2748891687657,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002106
USA,United States,INTERNET,IT.NET.USER.ZS,2016,85.5444212887222,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002120
USA,United States,INTERNET,IT.NET.USER.ZS,2015,74.5542024462761,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002131
USA,United States,INTERNET,IT.NET.USER.ZS,2014,73.0,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002141
USA,United States,INTERNET,IT.NET.USER.ZS,2013,71.4,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002152
USA,United States,INTERNET,IT.NET.USER.ZS,2012,74.7,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002163
USA,United States,INTERNET,IT.NET.USER.ZS,2011,69.7294607619268,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002173
USA,United States,INTERNET,IT.NET.USER.ZS,2010,71.69,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002184
USA,United States,INTERNET,IT.NET.USER.ZS,2009,71.0,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002195
USA,United States,INTERNET,IT.NET.USER.ZS,2008,74.0,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002206
USA,United States,INTERNET,IT.NET.USER.ZS,2007,75.0,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002217
USA,United States,INTERNET,IT.NET.USER.ZS,2006,68.93119812,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002227
USA,United States,INTERNET,IT.NET.USER.ZS,2005,67.9681015,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002238
USA,United States,INTERNET,IT.NET.USER.ZS,2004,64.7582564759896,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002248
USA,United States,INTERNET,IT.NET.USER.ZS,2003,61.6971171244207,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002258
USA,United States,INTERNET,IT.NET.USER.ZS,2002,58.7854038836952,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002267
USA,United States,INTERNET,IT.NET.USER.ZS,2001,49.0808315896951,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002321
USA,United States,INTERNET,IT.NET.USER.ZS,2000,43.0791626375201,https://api.worldbank.org/v2/country/USA/indicator/IT.NET.USER.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.002334
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2023,4.67,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081339
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2022,4.98,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081389
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2021,4.55,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081398
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2020,5.0,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081417
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2019,4.56,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081426
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2018,4.31,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081439
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2017,4.47,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081445
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2016,4.56,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081451
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2015,4.65,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081457
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2014,4.63,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081463
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2013,4.6,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081469
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2012,4.58,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081475
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2011,4.55,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081487
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2010,4.53,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081493
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2009,4.72,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081499
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2008,4.59,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081506
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2007,4.35,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081512
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2006,4.43,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081518
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2005,4.52,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081524
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2004,4.49,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081530
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2003,4.58,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081536
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2002,4.24,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081541
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2001,3.8,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081549
CHN,China,UNEMP,SL.UEM.TOTL.ZS,2000,3.26,https://api.worldbank.org/v2/country/CHN/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.081555
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2023,12951.1782397043,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082842
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2022,12970.6056414327,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082882
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2021,12887.4357242941,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082896
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2020,10627.4637989619,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082907
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2019,10342.9009524335,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082918
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2018,10085.6638148819,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082927
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2017,8979.67652709856,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082937
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2016,8254.86859320357,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082947
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2015,8175.33285077393,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082957
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2014,7781.06597484974,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082967
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2013,7147.03518622344,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082977
CHN,China,GDP_PC,NY.GDP.PCAP.CD,2012,6405.0574241349,https://api.worldbank.org/v2/country/CHN/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:18.082987
